Dialogue_Id,Speaker,Emotion,Emotion_name,Utterance,Annotate(0/1)
61.0,indu,0.0,neutral,"haa haa, wo chor kab ghar me ghusa, kar kankan churake bhaga, kuch pata hi nehi chala.",0
,,,,,
62.0,maya,5.0,sadness,kaha? wo toh usi raat chori ho geyi kbc dhekne ke baad. iyaad nehi? baa ne chor chor karke shoor bhi machaya tha,0
62.0,indu,0.0,neutral,"haa haa, wo chor kab ghar me ghusa, kar kankan churake bhaga, kuch pata hi nehi chala.",0
62.0,maya,7.0,surprise,aap pata chala ki pata kyun nehi chala,0
,,,,,
63.0,madhusudhan,0.0,neutral,haa?,0
63.0,indu,2.0,anger,maya pura bowl le ayo jelly ka,0
63.0,ila ben,4.0,joy,"chal chal indu. le iye khol khol. baa ko pata tha ki main sab cheez samhal ke rakhti hun. haha, isi liye papers mujhe de diye honge aur kankan maya ko diye honge.",0
63.0,maya,5.0,sadness,kaha? wo toh usi raat chori ho geyi kbc dhekne ke baad. iyaad nehi? baa ne chor chor karke shoor bhi machaya tha,0
63.0,indu,0.0,neutral,"haa haa, wo chor kab ghar me ghusa, kar kankan churake bhaga, kuch pata hi nehi chala.",0
63.0,maya,7.0,surprise,aap pata chala ki pata kyun nehi chala,0
63.0,madhusudhan,4.0,joy,iye toh baa ki kankan hain,0
,,,,,
64.0,ila ben,4.0,joy,"chal chal indu. le iye khol khol. baa ko pata tha ki main sab cheez samhal ke rakhti hun. haha, isi liye papers mujhe de diye honge aur kankan maya ko diye honge.",0
64.0,maya,5.0,sadness,kaha? wo toh usi raat chori ho geyi kbc dhekne ke baad. iyaad nehi? baa ne chor chor karke shoor bhi machaya tha,1
64.0,indu,0.0,neutral,"haa haa, wo chor kab ghar me ghusa, kar kankan churake bhaga, kuch pata hi nehi chala.",0
64.0,maya,7.0,surprise,aap pata chala ki pata kyun nehi chala,1
64.0,madhusudhan,4.0,joy,iye toh baa ki kankan hain,0
64.0,ila ben,0.0,neutral,"haa haa maya, ise tu rakh le. tujhe pasand hain na. baa ke baat ka bura maat man na, haa.",0
,,,,,
65.0,maya,7.0,surprise,aap pata chala ki pata kyun nehi chala,0
65.0,madhusudhan,4.0,joy,iye toh baa ki kankan hain,0
65.0,ila ben,0.0,neutral,"haa haa maya, ise tu rakh le. tujhe pasand hain na. baa ke baat ka bura maat man na, haa.",1
65.0,maya,1.0,contempt,"nehi ilaben, aap rakhiye kankan. baa chati thi ki aap hi rakhe.",0
,,,,,
66.0,maya,1.0,contempt,"nehi ilaben, aap rakhiye kankan. baa chati thi ki aap hi rakhe.",0
66.0,indu,0.0,neutral,"toh ilaben ek kaam karo na, app iye monisha ko de do, bechari kuch ho jayegi.",1
66.0,maya,0.0,neutral,theek hain main rakh leti hun. aap itna force kar rahi hi ki ilaben rakh leti hun main.,0
,,,,,
67.0,maya,6.0,fear,are clinic bhi toh bik jayega,0
67.0,rosesh,6.0,fear,"ha sahil bhai compounder ban jayega kisi doctor ke. aur mama, aap ko toh aachar, papad aur khakra bechna parega ghar ghar pe jake. khakra le lo",1
67.0,maya,6.0,fear,"sweety shail ki compounder banne tak toh baat theek thi, lekin main aachar papad aur khakra le kar ghar ghar pe nehi jane wali hun, its just too middle class. oh come on sonya think of something.",0
,,,,,
68.0,sonya,7.0,surprise,"mom, guru saaf saaf bata raha hain ki lease ke papers salamat hain, ehi kahi hain",0
68.0,maya,6.0,fear,"sonya darling, please locate those papers. ek toh municipal corporation ne hume notice bheja hain, upar se building residance association ne bhi notice bhej diya. agar char din ke andar andar hum ne wo lease ke papers submit nehi kiye, toh hum per ekkish fraud ke cases daarj ho jayenge.",0
68.0,rosesh,6.0,fear,"bechere daad bankrupt ho jayenge, sahil bhai ki gari bik jayegi, bechare ko cycle pe jana parega clinic.",0
68.0,maya,6.0,fear,are clinic bhi toh bik jayega,0
68.0,rosesh,6.0,fear,"ha sahil bhai compounder ban jayega kisi doctor ke. aur mama, aap ko toh aachar, papad aur khakra bechna parega ghar ghar pe jake. khakra le lo",0
68.0,maya,6.0,fear,"sweety shail ki compounder banne tak toh baat theek thi, lekin main aachar papad aur khakra le kar ghar ghar pe nehi jane wali hun, its just too middle class. oh come on sonya think of something.",1
68.0,sonya,0.0,neutral,"oh mom please give me some time, let me think.",0
,,,,,
69.0,maya,6.0,fear,"sweety shail ki compounder banne tak toh baat theek thi, lekin main aachar papad aur khakra le kar ghar ghar pe nehi jane wali hun, its just too middle class. oh come on sonya think of something.",0
69.0,sonya,0.0,neutral,"oh mom please give me some time, let me think.",1
69.0,maya,0.0,neutral,kuch sujha?,0
,,,,,
70.0,sonya,0.0,neutral,"toh agar hum baa se hi puche papers kaha hain, toh?",0
70.0,rosesh,6.0,fear,"oh my god, wo upar swarg main hain, uha kyun jayega?",1
70.0,sonya,4.0,joy,"oh silly boy, hum baa ke atma ko niche bulanyenge.",0
,,,,,
71.0,sonya,4.0,joy,"oh silly boy, hum baa ke atma ko niche bulanyenge.",0
71.0,maya,4.0,joy,oh you mean,0
71.0,monisha,4.0,joy,main janti hun ek agori baba ko. wo 100 100 rupay main jiski chaho uski atma ko niche bula dete hain,1
71.0,sonya,1.0,contempt,"bhabhi 100 rupay main kohi taxi main baith kar kandivali se kolawa bhi nehi ja sakta, toh kohi upar se iha niche kaise aa sakta hain",0
,,,,,
72.0,maya,0.0,neutral,"and besides agori baba is just too downmarket. sonya, tum kisi paranormal studies ya occult science ke expert baba ko nehi janti?",0
72.0,sonya,4.0,joy,"yes mom, ek occult science ka student hain, krish majumder.",1
72.0,maya,0.0,neutral,"oh you mean sanjeevani and santanu majumder ka baba, i mean beta",0
,,,,,
73.0,maya,0.0,neutral,"oh you mean sanjeevani and santanu majumder ka baba, i mean beta",0
73.0,sonya,4.0,joy,yaaaa,0
73.0,monisha,4.0,joy,wo jante hain bhut pret ko bulana?,1
73.0,maya,1.0,contempt,monisha please bhut pret kahe karke use cheapen maat karo,0
,,,,,
74.0,sonya,4.0,joy,yaaaa,0
74.0,monisha,4.0,joy,wo jante hain bhut pret ko bulana?,1
74.0,maya,1.0,contempt,monisha please bhut pret kahe karke use cheapen maat karo,0
74.0,sonya,0.0,neutral,its called atma ropon proyog,0
,,,,,
75.0,sahil,1.0,contempt,"baa upar terrece pe papad nehi sukha rahe hain. wo usse bhi bohot upar geye hain, she is dead. you understand na krish?",0
75.0,maya,0.0,neutral,are sahil koshish toh karne do,1
75.0,sahil,7.0,surprise,"mom, app of all people ish andhabiswas bhare batain pain biswas karegi aab?",0
,,,,,
76.0,krish,0.0,neutral,"atma ropon proypg ka madyam, the experiment of spirit plantation, iss proyog ke jariye hum baa ko niche bula sakte hain",0
76.0,sahil,1.0,contempt,"baa upar terrece pe papad nehi sukha rahe hain. wo usse bhi bohot upar geye hain, she is dead. you understand na krish?",0
76.0,maya,0.0,neutral,are sahil koshish toh karne do,0
76.0,sahil,7.0,surprise,"mom, app of all people ish andhabiswas bhare batain pain biswas karegi aab?",0
76.0,indu,1.0,contempt,"monisha ko koshti rahti ho. are maya toh kis din keya karna iye bhi puchti rahti hain ush churail se, keya naam hain uska, ha sumitra majumder se",1
76.0,krish,5.0,sadness,woh churail meri chachi hain,0
,,,,,
77.0,indu,5.0,sadness,"oh, fir toh kuch nehi ho sakta",0
77.0,maya,1.0,contempt,"right, ish liye please jara chup raho",0
77.0,krish,0.0,neutral,"accha iye batao ki madhyam kyun banega? mere kahne ka matlab hain ki baa ke atma kiske sarir main layenge? uncle, aap madhyam kuyn nehi baan jaate?",1
77.0,indu,0.0,neutral,are nehi nehi. main agar madhyam ban geya toh baa baat kisse karegi?,0
,,,,,
78.0,maya,1.0,contempt,"right, ish liye please jara chup raho",0
78.0,krish,0.0,neutral,"accha iye batao ki madhyam kyun banega? mere kahne ka matlab hain ki baa ke atma kiske sarir main layenge? uncle, aap madhyam kuyn nehi baan jaate?",0
78.0,indu,0.0,neutral,are nehi nehi. main agar madhyam ban geya toh baa baat kisse karegi?,0
78.0,indu,1.0,contempt,"unless you want a double role. hey bakora, boli thi ki tu kohi chooti ghar ke ladki se saadi karna, maya toh bilkul bakwas hain. nehi nehi baa maaf kar do har insaan se galati hote hain",1
78.0,maya,0.0,neutral,ho geya indravadan?,0
,,,,,
79.0,indu,1.0,contempt,"unless you want a double role. hey bakora, boli thi ki tu kohi chooti ghar ke ladki se saadi karna, maya toh bilkul bakwas hain. nehi nehi baa maaf kar do har insaan se galati hote hain",0
79.0,maya,0.0,neutral,ho geya indravadan?,1
79.0,indu,0.0,neutral,"nehi nehi what i mean to say ki i knew baa, wo kisi maard ki body main comfortable feel nehi karti",1
,,,,,
80.0,maya,1.0,contempt,monisha hum ish baakt jish situation main faase hain wo tumhare laparwayi ki bajay se hain. toh tumhara faarz banta hain ki..dont you agree? sahil what do you say?,0
80.0,monisha,6.0,fear,sahil,0
80.0,sahil,0.0,neutral,absolutely i mean monisha tumhe iye karna hoga aur waise bhi mujhe nehi lagta iye successful hone wala hain toh why do not you give it a short try?,0
80.0,krish,0.0,neutral,"he might not be wrong. what i mean to say ke iye experiment main pahle do baar kar chuka hun, and it failed.",0
80.0,indu,4.0,joy,waah,0
80.0,krish,0.0,neutral,so lets see ki i mean this is a fresh attempt,0
80.0,monisha,6.0,fear,"lekin mammi ji, agar main mar gayi toh?",1
80.0,maya,0.0,neutral,aisa kuch hoga. agar kuch hua toh main dekh lungi use,0
,,,,,
81.0,sonya,6.0,fear,"daad, wo iske mammi hain",0
81.0,indu,5.0,sadness,"oh, fir toh kuch nehi ho sakta",0
81.0,maya,1.0,contempt,"right, ish liye please jara chup raho",0
81.0,krish,0.0,neutral,"accha iye batao ki madhyam kyun banega? mere kahne ka matlab hain ki baa ke atma kiske sarir main layenge? uncle, aap madhyam kuyn nehi baan jaate?",0
81.0,indu,0.0,neutral,are nehi nehi. main agar madhyam ban geya toh baa baat kisse karegi?,0
81.0,indu,1.0,contempt,"unless you want a double role. hey bakora, boli thi ki tu kohi chooti ghar ke ladki se saadi karna, maya toh bilkul bakwas hain. nehi nehi baa maaf kar do har insaan se galati hote hain",0
81.0,maya,0.0,neutral,ho geya indravadan?,0
81.0,indu,0.0,neutral,"nehi nehi what i mean to say ki i knew baa, wo kisi maard ki body main comfortable feel nehi karti",0
81.0,maya,0.0,neutral,yaa thats right. isi liye madhyam monisha banegi.,0
81.0,monisha,6.0,fear,main? nehi nehi main nehi,0
81.0,maya,1.0,contempt,monisha hum ish baakt jish situation main faase hain wo tumhare laparwayi ki bajay se hain. toh tumhara faarz banta hain ki..dont you agree? sahil what do you say?,0
81.0,monisha,6.0,fear,sahil,0
81.0,sahil,0.0,neutral,absolutely i mean monisha tumhe iye karna hoga aur waise bhi mujhe nehi lagta iye successful hone wala hain toh why do not you give it a short try?,0
81.0,krish,0.0,neutral,"he might not be wrong. what i mean to say ke iye experiment main pahle do baar kar chuka hun, and it failed.",0
81.0,indu,4.0,joy,waah,0
81.0,krish,0.0,neutral,so lets see ki i mean this is a fresh attempt,0
81.0,monisha,6.0,fear,"lekin mammi ji, agar main mar gayi toh?",0
81.0,maya,0.0,neutral,aisa kuch hoga. agar kuch hua toh main dekh lungi use,0
81.0,monisha,6.0,fear,"are mammi ji, mujhe wo dhoobi se bara rupain lene hain, niche main sasariya ji ke paash mere steel ka dibba para hua hain, aur",1
81.0,sonya,0.0,neutral,quiet! krish are you ready?,0
,,,,,
82.0,sahil,1.0,contempt,"nehi nehi, aap log e kheliye, ringa ringa roses.",0
82.0,indu,0.0,neutral,ringa ringa,0
82.0,krish,0.0,neutral,maintain silence and concentrate. the spirits of darkness decend. i beseech the that the thousand of spirits of pankaur ben sarabhai,1
82.0,sahil,1.0,contempt,excuse me excuse me. the spirits of darkness ko hindi gujrathi bhi ati hain na? kyun ki baa ko english nehi ati thi,0
,,,,,
83.0,monisha,5.0,sadness,"mere pair bakura, main daard se mari ja rahi hun",0
83.0,maya,7.0,surprise,wow that is absolutely baa,0
83.0,sonya,7.0,surprise,"krish, iye kaise kiya tumne? please tell me how did you do it",0
83.0,krish,7.0,surprise,"sonya main bhi iye soch raha hun, it actually worked yaar",0
83.0,monisha,6.0,fear,main maar rahi hun bakura,0
,,,,,
84.0,monisha,6.0,fear,main maar rahi hun bakura,0
84.0,rosesh,7.0,surprise,pair se? lekin abhi abhi toh paida huye hain.,1
84.0,monisha,2.0,anger,"iye kyan bola? wo dordaya, rosheh. nikaal de isko, ghaar se bahar nikaal de.",0
,,,,,
85.0,indu,7.0,surprise,baa,0
85.0,monisha,5.0,sadness,"mere pair bakura, main daard se mari ja rahi hun",0
85.0,maya,7.0,surprise,wow that is absolutely baa,0
85.0,sonya,7.0,surprise,"krish, iye kaise kiya tumne? please tell me how did you do it",0
85.0,krish,7.0,surprise,"sonya main bhi iye soch raha hun, it actually worked yaar",0
85.0,monisha,6.0,fear,main maar rahi hun bakura,0
85.0,rosesh,7.0,surprise,pair se? lekin abhi abhi toh paida huye hain.,0
85.0,monisha,2.0,anger,"iye kyan bola? wo dordaya, rosheh. nikaal de isko, ghaar se bahar nikaal de.",1
85.0,indu,6.0,fear,ha ha ha ba ba ba ba. wo wo baataiye na app wo lease ke papers kaha raakhain hain. warna iye government waalo hum ko ghaar se nikaal denge. please,0
,,,,,
86.0,indu,6.0,fear,ha ha ha ba ba ba ba. wo wo baataiye na app wo lease ke papers kaha raakhain hain. warna iye government waalo hum ko ghaar se nikaal denge. please,0
86.0,monisha,0.0,neutral,lease ke kagaj.,1
86.0,indu,4.0,joy,ha ha ha,0
,,,,,
87.0,maya,4.0,joy,incredible absolutely incredible krish. accha wo hosh main kab ayengi?,0
87.0,krish,0.0,neutral,aaa i don't know aunti,0
87.0,sonya,0.0,neutral,accha krish ek baat batao. iye baa aise kyun behave kaar rahi thi jaise ki unhe pata hi nehi wo atma hain kisi aur ki sarir main,0
87.0,krish,0.0,neutral,"wo na, wo i dont know",1
87.0,maya,6.0,fear,lekin baa ki atma chaali toh nehi jayegi na hum usko puch le uske pahle,0
,,,,,
88.0,indu,1.0,contempt,"what do you know krish? i mean tum pasina pasina ho raha hun, that you know ki wo bhi nehi pata?",0
88.0,maya,0.0,neutral,"are bechare ka pehla pehla successful experiment hain, thora baukla geya hain its just",1
88.0,indu,4.0,joy,"okay i am sorry, pani piyoge?",0
,,,,,
89.0,krish,0.0,neutral,well i dont know,0
89.0,indu,1.0,contempt,"what do you know krish? i mean tum pasina pasina ho raha hun, that you know ki wo bhi nehi pata?",0
89.0,maya,0.0,neutral,"are bechare ka pehla pehla successful experiment hain, thora baukla geya hain its just",0
89.0,indu,4.0,joy,"okay i am sorry, pani piyoge?",1
89.0,krish,6.0,fear,i dont know,0
,,,,,
90.0,indu,4.0,joy,"okay i am sorry, pani piyoge?",0
90.0,krish,6.0,fear,i dont know,1
90.0,indu,2.0,anger,baa ki atma ko bapas bhijwana to ata hain na?,0
,,,,,
91.0,monisha,0.0,neutral,bakura,0
91.0,indu,0.0,neutral,keya hua baa?,0
91.0,monisha,2.0,anger,iye sahil babla pagal ho geya hain bakura. isne keya kiya pata hain?,0
,,,,,
92.0,indu,0.0,neutral,keya hua baa?,0
92.0,monisha,2.0,anger,iye sahil babla pagal ho geya hain bakura. isne keya kiya pata hain?,1
92.0,indu,3.0,disgust,"keya kiya tune sahil? are besharam abb iye teri dadima hain, thora toh sabar kar sakta na tu",0
,,,,,
93.0,monisha,2.0,anger,iye sahil babla pagal ho geya hain bakura. isne keya kiya pata hain?,0
93.0,indu,3.0,disgust,"keya kiya tune sahil? are besharam abb iye teri dadima hain, thora toh sabar kar sakta na tu",0
93.0,sahil,2.0,anger,daad maine ise sirf monisha kahke pukara hain and thats all,1
93.0,monisha,0.0,neutral,lekin kuyn babla?,0
,,,,,
94.0,indu,3.0,disgust,"keya kiya tune sahil? are besharam abb iye teri dadima hain, thora toh sabar kar sakta na tu",0
94.0,sahil,2.0,anger,daad maine ise sirf monisha kahke pukara hain and thats all,0
94.0,monisha,0.0,neutral,lekin kuyn babla?,1
94.0,indu,4.0,joy,wo baa keya hain wo german sikh raha hain na aur german main dadima ko monisha kahke bulata hain,0
,,,,,
95.0,sahil,2.0,anger,daad maine ise sirf monisha kahke pukara hain and thats all,1
95.0,monisha,0.0,neutral,lekin kuyn babla?,0
95.0,indu,4.0,joy,wo baa keya hain wo german sikh raha hain na aur german main dadima ko monisha kahke bulata hain,1
95.0,monisha,0.0,neutral,toh thik,0
95.0,sahil,1.0,contempt,this is pure unadulterated nonsense and i refuse to believe in this hocus-pocus,0
,,,,,
96.0,monisha,4.0,joy,babla toh bohot sari german sikh geya hain hain bakura?,0
96.0,maya,4.0,joy,"baa chaaye aa geyi. main pilati hun, iye lijiye, lijiye",0
96.0,monisha,0.0,neutral,hey bakura,0
,,,,,
97.0,monisha,0.0,neutral,hey bakura,0
97.0,indu,0.0,neutral,haan bolo baa,0
97.0,monisha,2.0,anger,jara police ko phone laga toh,0
,,,,,
98.0,maya,7.0,surprise,are keya okay? maine keya churaya hain?,0
98.0,monisha,2.0,anger,"mere kankan churaye, chorti. ab toh mere aakhain bhi nehi band huyi aur isne mere haat se mere kare utar liye. ab toh main hargis nehi batayungi ke lease ke kagaj kaha rakhain hain jaa",1
98.0,maya,4.0,joy,"baa nehi nehi aisa maat kahiye, maine toh euhi pahne the, aap hi pahan lijiye na. dekhiye dekhiye aree bhaa kitne acche lagte hain iye kare aapke haat main, so lovely naa",1
,,,,,
99.0,maya,4.0,joy,"baa nehi nehi aisa maat kahiye, maine toh euhi pahne the, aap hi pahan lijiye na. dekhiye dekhiye aree bhaa kitne acche lagte hain iye kare aapke haat main, so lovely naa",0
99.0,monisha,7.0,surprise,mammi ji aapne mujhe itne peyar se kankan pahnayain,1
99.0,maya,7.0,surprise,monisha,0
,,,,,
100.0,monisha,7.0,surprise,mammi ji aapne mujhe itne peyar se kankan pahnayain,0
100.0,maya,7.0,surprise,monisha,0
100.0,monisha,0.0,neutral,"aah, mere sar itna bhaari bhaari sa kuyn lag raha hain? mammi ji mujhe ghar le ke chaliyain",1
,,,,,
101.0,monisha,0.0,neutral,are lekin mera wo serial uska pati sifr mera hain suru hone ka time ho geya hain,0
101.0,maya,0.0,neutral,kal repeat dekh lena okay?,1
101.0,monisha,5.0,sadness,lekin mammi ji,0
,,,,,
102.0,maya,0.0,neutral,kal repeat dekh lena okay?,0
102.0,monisha,5.0,sadness,lekin mammi ji,1
102.0,maya,2.0,anger,"off god's sake, keya rakha hain wo sare hue serials main? chup chap iha lete raho. jab wo papers mil jayenge uske baad chae jana okay?",0
,,,,,
103.0,monisha,5.0,sadness,lekin mammi ji,0
103.0,maya,2.0,anger,"off god's sake, keya rakha hain wo sare hue serials main? chup chap iha lete raho. jab wo papers mil jayenge uske baad chae jana okay?",1
103.0,monisha,6.0,fear,"no okay maya, dekha bakura dekha teri bibi ka asli roop. main lease ke papers de dungi toh mujhe ghar se nikal degi",0
,,,,,
104.0,monisha,6.0,fear,"no okay maya, dekha bakura dekha teri bibi ka asli roop. main lease ke papers de dungi toh mujhe ghar se nikal degi",0
104.0,maya,4.0,joy,nehi baa aisa thori karungi main?,1
104.0,monisha,2.0,anger,abhi main maar jayungi lekin lease ki papers kaha hain iye nehi bataungi matlan nehi batayungi,0
,,,,,
105.0,sahil,2.0,anger,iye baa nehi hain,0
105.0,rosesh,0.0,neutral,iye baa hain bhai. jab ika dil bahlane ke liye maine apne neyi kabita sunayi tab inhone mujhe thappar mara,1
105.0,sahil,1.0,contempt,tumhare kabita sunke tumhe kohi bhi thappar marega rosheh iska matlab har kohi baa toh nehi hain na,0
,,,,,
106.0,monisha,2.0,anger,"kbc toh dash baje khatam hota hain dordaya, chala tv",0
106.0,rosesh,0.0,neutral,app ko waise bhi thik se kaha dikhai deta hain baa,1
106.0,monisha,1.0,contempt,"par sunai toh deta hain na aap ke computers pe ageya agla sawal. maya ke sabcheye bari burai kaunsi hain, a maya ki dadagiri. b maya ka bura swabhab. c maya ka high society dhong aur d maya ke blouse",0
,,,,,
107.0,monisha,5.0,sadness,marne ke liye taiyaar hun beta,0
107.0,madhusudhan,0.0,neutral,iye wheelchair pe kyun hain monisha?,1
107.0,monisha,7.0,surprise,"monisha? ila, jamai raja ko bhi german bhasha ata hain?",0
,,,,,
108.0,rosesh,0.0,neutral,app ko waise bhi thik se kaha dikhai deta hain baa,0
108.0,monisha,1.0,contempt,"par sunai toh deta hain na aap ke computers pe ageya agla sawal. maya ke sabcheye bari burai kaunsi hain, a maya ki dadagiri. b maya ka bura swabhab. c maya ka high society dhong aur d maya ke blouse",0
108.0,ila ben,4.0,joy,are iye toh ekdam baa hain,0
108.0,monisha,0.0,neutral,kyan? ila. ilabeta tu aa gayi.,0
108.0,ila ben,4.0,joy,ha ha baa kaise hain tu?,0
108.0,monisha,5.0,sadness,marne ke liye taiyaar hun beta,0
108.0,madhusudhan,0.0,neutral,iye wheelchair pe kyun hain monisha?,1
108.0,monisha,7.0,surprise,"monisha? ila, jamai raja ko bhi german bhasha ata hain?",0
108.0,madhusudhan,0.0,neutral,haa?,1
108.0,rosesh,2.0,anger,"fufa ji, ish samai iye bhabhi nehi hain",0
,,,,,
109.0,rosesh,2.0,anger,ish samai iye baa ki atma hain,0
109.0,madhusudhan,0.0,neutral,haa?,0
109.0,monisha,2.0,anger,"hey napawat, tu tv chala",1
109.0,rosesh,0.0,neutral,tv kharap hain baa,0
,,,,,
110.0,monisha,2.0,anger,"hey napawat, tu tv chala",0
110.0,rosesh,0.0,neutral,tv kharap hain baa,1
110.0,monisha,0.0,neutral,toh cassette ya cd baja,0
,,,,,
111.0,monisha,0.0,neutral,chlegi. bhajan acche hain na unke?,0
111.0,ila ben,4.0,joy,hahahaha,0
111.0,rosesh,0.0,neutral,britney spears ke bhajan. unke nai hai kisi aur ke chalata hoon.,1
